LOCATION : ;Brgy. Bagong Nayon Bridge, Rizal
2021-11-07 01:40:11;-0.54
2021-11-07 01:50:10;-0.54
2021-11-07 02:00:10;-0.54
2021-11-07 02:10:10;-0.54
2021-11-07 02:20:10;-0.55
2021-11-07 02:30:10;-0.54
2021-11-07 02:40:12;-0.54
2021-11-07 02:50:10;-0.54
2021-11-07 03:00:10;-0.54
2021-11-07 03:10:10;-0.55
2021-11-07 03:20:10;-0.54
2021-11-07 03:30:10;-0.55
2021-11-07 03:40:11;-0.55
2021-11-07 03:50:10;-0.55
2021-11-07 04:00:10;-0.55
2021-11-07 08:54:19;-0.5
2021-11-07 09:00:10;-0.51
2021-11-07 09:10:10;-0.52
2021-11-07 09:20:11;-0.52
2021-11-07 09:30:10;-0.54
2021-11-07 09:40:12;-0.54
2021-11-07 09:50:10;-0.55
2021-11-07 10:00:10;-0.54
2021-11-07 10:10:10;-0.53
2021-11-07 10:20:11;-0.55
2021-11-07 10:30:10;-0.55
2021-11-07 10:40:12;-0.55
2021-11-07 10:50:10;-0.55
2021-11-07 11:00:10;-0.54
2021-11-07 11:10:11;-0.54
2021-11-07 11:20:10;-0.55
2021-11-07 11:30:10;-0.54
2021-11-07 11:40:11;-0.54
2021-11-07 11:50:10;-0.53
2021-11-07 12:00:10;-0.54
2021-11-07 12:10:11;-0.55
2021-11-07 12:20:11;-0.54
2021-11-07 12:30:11;-0.56
2021-11-07 12:40:10;-0.54
2021-11-07 12:50:11;-0.54
2021-11-07 13:00:10;-0.54
2021-11-07 13:10:10;-0.54
2021-11-07 13:20:10;-0.55
2021-11-07 13:30:11;-0.54
2021-11-07 13:40:10;-0.53
2021-11-07 13:50:11;-0.55
2021-11-07 14:00:12;-0.55
2021-11-07 14:10:10;-0.56
2021-11-07 14:20:10;-0.55
2021-11-07 14:30:10;-0.54
2021-11-07 14:40:10;-0.54
2021-11-07 14:50:10;-0.53
2021-11-07 15:00:10;-0.53
2021-11-07 15:10:10;-0.55
2021-11-07 15:20:10;-0.52
2021-11-07 15:30:11;-0.53
2021-11-07 15:40:10;-0.53
2021-11-07 15:50:10;-0.53
2021-11-07 16:00:10;-0.54
2021-11-07 16:10:10;-0.53
2021-11-07 16:20:10;-0.53
2021-11-07 16:30:10;-0.53
2021-11-07 16:40:12;-0.52
2021-11-07 16:50:10;-0.52
2021-11-07 17:00:10;-0.53
2021-11-07 17:10:11;-0.52
2021-11-07 17:20:10;-0.53
2021-11-07 17:30:10;-0.52
2021-11-07 17:40:12;-0.52
2021-11-07 17:50:10;-0.53
2021-11-07 18:00:10;-0.52
2021-11-07 18:10:10;-0.52
2021-11-07 18:20:11;-0.52
2021-11-07 18:30:10;-0.53
2021-11-07 18:40:10;-0.52
2021-11-07 18:50:10;-0.52
2021-11-07 19:00:10;-0.52
2021-11-07 19:10:10;-0.52
2021-11-07 19:20:10;-0.52
2021-11-07 19:30:11;-0.52
2021-11-07 19:40:10;-0.52
2021-11-07 19:50:12;-0.52
2021-11-07 20:00:10;-0.52
2021-11-07 20:10:11;-0.52
2021-11-07 20:20:11;-0.52
2021-11-07 20:30:11;-0.52
2021-11-07 20:40:12;-0.52
2021-11-07 20:50:11;-0.52
2021-11-07 21:00:10;-0.52
2021-11-07 21:10:10;-0.52
2021-11-07 21:20:10;-0.52
2021-11-07 21:30:10;-0.52
2021-11-07 21:40:12;-0.52
2021-11-07 21:50:11;-0.52
2021-11-07 22:00:10;-0.52
2021-11-07 22:10:10;-0.52
2021-11-07 22:20:10;-0.52
2021-11-07 22:30:10;-0.52
2021-11-07 22:40:10;-0.52
2021-11-07 22:50:10;-0.52
2021-11-07 23:00:11;-0.52
2021-11-08 09:49:19;-0.5
2021-11-08 09:50:10;-0.5
2021-11-08 10:00:10;-0.52
2021-11-08 10:10:11;-0.52
2021-11-08 10:20:11;-0.53
2021-11-08 10:30:10;-0.53
2021-11-08 10:40:10;-0.53
2021-11-08 10:50:12;-0.53
2021-11-08 11:00:11;-0.53
2021-11-08 11:10:11;-0.53
2021-11-08 11:20:10;-0.54
2021-11-08 11:30:11;-0.54
2021-11-08 11:40:11;-0.53
2021-11-08 11:50:12;-0.54
2021-11-08 12:00:11;-0.54
2021-11-08 12:10:10;-0.55
2021-11-08 12:20:12;-0.55
2021-11-08 12:30:11;-0.55
2021-11-08 12:40:10;-0.55
2021-11-08 12:50:12;-0.55
2021-11-08 13:00:10;-0.55
2021-11-08 13:10:10;-0.55
2021-11-08 13:20:12;-0.55
2021-11-08 13:40:10;-0.56
2021-11-08 13:50:10;-0.57
2021-11-08 14:00:12;-0.55
2021-11-08 14:10:10;-0.55
2021-11-08 14:20:11;-0.54
2021-11-08 14:30:10;-0.55
2021-11-08 14:40:10;-0.54
2021-11-08 14:50:11;-0.53
2021-11-08 15:00:11;-0.55
2021-11-08 15:10:10;-0.54
2021-11-08 15:20:10;-0.54
2021-11-08 15:30:11;-0.53
2021-11-08 15:40:13;-0.53
2021-11-08 15:50:10;-0.54
2021-11-08 16:00:10;-0.53
2021-11-08 16:10:10;-0.53
2021-11-08 16:20:10;-0.53
2021-11-08 16:30:12;-0.53
2021-11-08 16:40:12;-0.52
2021-11-08 16:50:10;-0.53
2021-11-08 17:00:10;-0.53
2021-11-08 17:10:10;-0.53
2021-11-08 17:20:11;-0.53
2021-11-08 17:30:10;-0.53
2021-11-08 17:40:12;-0.53
2021-11-08 17:50:11;-0.53
2021-11-08 18:00:10;-0.53
2021-11-08 18:10:11;-0.53
2021-11-08 18:20:12;-0.51
2021-11-08 18:30:11;-0.51
2021-11-08 18:40:11;-0.51
2021-11-08 18:50:10;-0.51
2021-11-08 19:00:10;-0.51
2021-11-08 19:10:11;-0.5
2021-11-08 19:20:10;-0.5
2021-11-08 19:30:10;-0.5
2021-11-08 19:40:10;-0.51
2021-11-08 19:50:10;-0.51
2021-11-08 20:00:10;-0.51
2021-11-08 20:10:10;-0.51
2021-11-08 20:20:10;-0.51
2021-11-08 20:30:12;-0.5
2021-11-08 20:40:10;-0.5
2021-11-08 20:50:10;-0.51
2021-11-08 21:00:11;-0.51
2021-11-08 21:10:11;-0.51
2021-11-08 21:20:10;-0.51
2021-11-08 21:30:12;-0.51
2021-11-08 21:40:10;-0.51
2021-11-08 21:50:10;-0.51
2021-11-08 22:00:10;-0.51
2021-11-08 22:10:11;-0.51
2021-11-08 22:20:10;-0.52
2021-11-08 22:30:11;-0.51
2021-11-08 22:40:11;-0.52
2021-11-08 22:50:11;-0.52
2021-11-08 23:00:12;-0.53
2021-11-09 09:50:28;-0.5
2021-11-09 10:00:10;-0.52
2021-11-09 10:10:10;-0.51
2021-11-09 10:20:11;-0.51
2021-11-09 10:30:10;-0.52
2021-11-09 10:40:12;-0.54
2021-11-09 10:50:12;-0.53
2021-11-09 11:00:10;-0.53
2021-11-09 11:10:11;-0.53
2021-11-09 11:20:10;-0.53
2021-11-09 11:30:10;-0.53
2021-11-09 11:40:10;-0.55
2021-11-09 11:50:11;-0.55
2021-11-09 12:00:10;-0.55
2021-11-09 12:10:11;-0.55
2021-11-09 12:20:10;-0.54
2021-11-09 12:30:10;-0.55
2021-11-09 12:40:10;-0.55
2021-11-09 12:50:10;-0.55
2021-11-09 13:00:10;-0.55
2021-11-09 13:10:11;-0.55
2021-11-09 13:20:10;-0.55
2021-11-09 13:30:11;-0.58
2021-11-09 13:40:10;-0.56
2021-11-09 13:50:10;-0.55
2021-11-09 14:00:11;-0.55
2021-11-09 14:10:10;-0.56
2021-11-09 14:20:10;-0.55
2021-11-09 14:30:10;-0.57
2021-11-09 14:40:10;-0.55
2021-11-09 14:50:10;-0.55
2021-11-09 15:00:10;-0.55
2021-11-09 15:10:11;-0.54
2021-11-09 15:20:10;-0.54
2021-11-09 15:30:10;-0.54
2021-11-09 15:40:10;-0.54
2021-11-09 15:50:10;-0.53
2021-11-09 16:00:11;-0.54
2021-11-09 16:10:11;-0.54
2021-11-09 16:20:10;-0.54
2021-11-09 16:30:10;-0.53
2021-11-09 16:40:11;-0.53
2021-11-09 16:50:10;-0.53
2021-11-09 17:00:10;-0.54
2021-11-09 17:10:10;-0.53
2021-11-09 17:20:11;-0.53
2021-11-09 17:30:10;-0.53
2021-11-09 17:40:10;-0.54
2021-11-09 17:50:10;-0.53
2021-11-09 18:00:11;-0.53
2021-11-09 18:10:11;-0.54
2021-11-09 18:20:10;-0.53
2021-11-09 18:30:11;-0.53
2021-11-09 18:40:11;-0.54
2021-11-09 18:50:10;-0.54
2021-11-09 19:00:11;-0.53
2021-11-09 19:10:10;-0.53
2021-11-09 19:20:10;-0.53
2021-11-09 19:30:11;-0.52
2021-11-09 19:40:12;-0.52
2021-11-09 19:50:10;-0.52
2021-11-09 20:00:10;-0.52
2021-11-09 20:10:10;-0.52
2021-11-09 20:20:10;-0.52
2021-11-09 20:30:10;-0.52
2021-11-09 20:40:10;-0.52
2021-11-09 20:50:11;-0.52
2021-11-09 21:00:10;-0.52
2021-11-09 21:10:10;-0.52
2021-11-09 21:20:10;-0.52
2021-11-09 21:30:10;-0.52
2021-11-09 21:40:10;-0.52
2021-11-09 21:50:10;-0.53
2021-11-09 22:00:10;-0.52
2021-11-09 22:10:10;-0.53
2021-11-09 22:20:10;-0.53
2021-11-09 22:30:12;-0.53
2021-11-09 22:40:11;-0.53
2021-11-09 22:50:11;-0.53
2021-11-09 23:00:10;-0.53
2021-11-09 23:10:11;-0.53
2021-11-09 23:20:10;-0.53
2021-11-09 23:30:10;-0.53
2021-11-09 23:40:10;-0.53
2021-11-09 23:50:10;-0.53
2021-11-10 00:00:10;-0.53
2021-11-10 00:10:10;-0.54
2021-11-10 00:20:12;-0.54
2021-11-10 00:30:10;-0.54
2021-11-10 00:40:10;-0.55
2021-11-10 00:50:11;-0.54
2021-11-10 01:00:10;-0.55
2021-11-10 08:51:21;-0.51
2021-11-10 09:00:11;-0.52
2021-11-10 09:10:10;-0.53
2021-11-10 09:20:10;-0.54
2021-11-10 09:30:10;-0.54
2021-11-10 09:40:10;-0.55
2021-11-10 09:50:10;-0.56
2021-11-10 10:00:10;-0.56
2021-11-10 10:10:11;-0.56
2021-11-10 10:20:10;-0.56
2021-11-10 10:30:10;-0.56
2021-11-10 10:40:10;-0.55
2021-11-10 10:50:11;-0.55
2021-11-10 11:00:10;-0.55
2021-11-10 11:10:11;-0.55
2021-11-10 11:20:11;-0.55
2021-11-10 11:30:10;-0.55
2021-11-10 11:40:13;-0.55
2021-11-10 11:50:11;-0.56
2021-11-10 12:00:10;-0.55
2021-11-10 12:10:10;-0.56
2021-11-10 12:20:10;-0.55
2021-11-10 12:30:12;-0.56
2021-11-10 12:40:10;-0.56
2021-11-10 12:50:10;-0.56
2021-11-10 13:00:10;-0.56
2021-11-10 13:10:11;-0.57
2021-11-10 13:20:10;-0.57
2021-11-10 13:30:11;-0.57
2021-11-10 13:40:11;-0.57
2021-11-10 13:50:10;-0.57
2021-11-10 14:00:10;-0.56
2021-11-10 14:10:11;-0.57
2021-11-10 14:20:10;-0.56
2021-11-10 14:30:10;-0.56
2021-11-10 14:40:10;-0.56
2021-11-10 14:50:11;-0.56
2021-11-10 15:00:10;-0.57
2021-11-10 15:10:10;-0.55
2021-11-10 15:20:12;-0.55
2021-11-10 15:30:10;-0.55
2021-11-10 15:40:12;-0.56
2021-11-10 15:50:10;-0.56
2021-11-10 16:00:11;-0.55
2021-11-10 16:10:12;-0.55
2021-11-10 16:20:11;-0.54
2021-11-10 16:30:12;-0.54
2021-11-10 16:40:10;-0.54
2021-11-10 16:50:10;-0.54
2021-11-10 17:00:10;-0.54
2021-11-10 17:10:10;-0.55
2021-11-10 17:20:10;-0.54
2021-11-10 17:30:10;-0.54
2021-11-10 17:40:10;-0.53
2021-11-10 17:50:12;-0.53
2021-11-10 18:00:10;-0.54
2021-11-10 18:10:11;-0.53
2021-11-10 18:20:10;-0.54
2021-11-10 18:30:10;-0.55
2021-11-10 18:40:10;-0.53
2021-11-10 18:50:11;-0.53
2021-11-10 19:00:12;-0.53
2021-11-10 19:10:11;-0.52
2021-11-10 19:20:11;-0.53
2021-11-10 19:30:11;-0.54
2021-11-10 19:40:10;-0.53
2021-11-10 19:50:11;-0.53
2021-11-10 20:00:10;-0.53
2021-11-10 20:10:11;-0.53
2021-11-10 20:20:12;-0.53
2021-11-10 20:30:11;-0.53
2021-11-10 20:40:10;-0.53
2021-11-10 20:50:11;-0.53
2021-11-10 21:00:11;-0.53
2021-11-10 21:10:11;-0.53
2021-11-10 21:20:11;-0.53
2021-11-10 21:30:10;-0.53
2021-11-10 21:40:10;-0.53
2021-11-10 21:50:11;-0.53
2021-11-10 22:00:10;-0.53
2021-11-10 22:10:10;-0.53
2021-11-10 22:20:10;-0.54
2021-11-10 22:30:10;-0.53
2021-11-10 22:40:10;-0.53
2021-11-10 22:50:11;-0.53
2021-11-10 23:00:10;-0.53
2021-11-10 23:10:12;-0.53
2021-11-11 09:06:54;-0.52
2021-11-11 09:10:10;-0.53
2021-11-11 09:20:11;-0.52
2021-11-11 09:30:10;-0.53
2021-11-11 09:40:10;-0.54
2021-11-11 09:50:10;-0.54
2021-11-11 10:00:10;-0.55
2021-11-11 10:10:12;-0.55
2021-11-11 10:20:10;-0.55
2021-11-11 10:30:10;-0.54
2021-11-11 10:40:11;-0.55
2021-11-11 10:50:10;-0.55
2021-11-11 11:00:11;-0.55
2021-11-11 11:10:10;-0.55
2021-11-11 11:20:12;-0.54
2021-11-11 11:30:11;-0.55
2021-11-11 11:40:10;-0.55
2021-11-11 11:50:12;-0.55
2021-11-11 12:00:11;-0.56
2021-11-11 12:10:10;-0.56
2021-11-11 12:20:10;-0.56
2021-11-11 12:30:10;-0.57
2021-11-11 12:40:13;-0.57
2021-11-11 12:50:10;-0.57
2021-11-11 13:00:10;-0.56
2021-11-11 13:10:11;-0.58
2021-11-11 13:20:10;-0.58
2021-11-11 13:30:11;-0.57
2021-11-11 13:40:10;-0.59
2021-11-11 13:50:10;-0.58
2021-11-11 14:00:11;-0.58
2021-11-11 14:10:10;-0.59
2021-11-11 14:20:10;-0.58
2021-11-11 14:30:10;-0.56
2021-11-11 14:40:10;-0.56
2021-11-11 14:50:10;-0.55
2021-11-11 15:00:11;-0.54
2021-11-11 15:10:10;-0.54
2021-11-11 15:20:10;-0.54
2021-11-11 15:30:10;-0.54
2021-11-11 15:40:10;-0.54
2021-11-11 15:50:10;-0.54
2021-11-11 16:00:10;-0.54
2021-11-11 16:10:11;-0.54
2021-11-11 16:20:11;-0.53
2021-11-11 16:30:10;-0.54
2021-11-11 16:40:11;-0.54
2021-11-11 16:50:11;-0.55
2021-11-11 17:00:12;-0.54
2021-11-11 17:10:12;-0.55
2021-11-11 17:20:10;-0.55
2021-11-11 17:30:10;-0.54
2021-11-11 17:40:10;-0.53
2021-11-11 17:50:10;-0.53
2021-11-11 18:00:11;-0.53
2021-11-11 18:10:12;-0.54
2021-11-11 18:20:10;-0.54
2021-11-11 18:30:12;-0.54
2021-11-11 18:40:10;-0.54
2021-11-11 18:50:10;-0.54
2021-11-11 19:00:10;-0.53
2021-11-11 19:10:10;-0.52
2021-11-11 19:20:10;-0.53
2021-11-11 19:30:10;-0.53
2021-11-11 19:40:10;-0.52
2021-11-11 19:50:10;-0.54
2021-11-11 20:00:10;-0.52
2021-11-11 20:10:11;-0.53
2021-11-11 20:20:11;-0.53
2021-11-11 20:30:10;-0.53
2021-11-11 20:40:10;-0.53
2021-11-11 20:50:10;-0.54
2021-11-11 21:00:10;-0.53
2021-11-11 21:10:11;-0.54
2021-11-11 21:20:11;-0.53
2021-11-11 21:30:10;-0.53
2021-11-11 21:40:10;-0.53
2021-11-11 21:50:10;-0.54
2021-11-11 22:00:11;-0.53
2021-11-11 22:10:10;-0.54
2021-11-11 22:20:10;-0.54
2021-11-11 22:30:10;-0.54
2021-11-11 22:40:12;-0.54
2021-11-11 22:50:11;-0.54
2021-11-11 23:00:10;-0.54
2021-11-11 23:10:10;-0.55
2021-11-11 23:20:11;-0.55
2021-11-11 23:30:11;-0.54
2021-11-11 23:40:10;-0.54
2021-11-11 23:50:10;-0.54
2021-11-12 00:00:11;-0.54
2021-11-12 00:10:12;-0.54
2021-11-12 00:20:10;-0.55
2021-11-12 00:30:11;-0.55
2021-11-12 00:40:10;-0.55
2021-11-12 09:05:08;-0.51
2021-11-12 09:10:10;-0.51
2021-11-12 09:20:10;-0.53
2021-11-12 09:30:10;-0.54
2021-11-12 09:40:11;-0.55
2021-11-12 09:50:10;-0.53
2021-11-12 10:00:10;-0.54
2021-11-12 10:10:10;-0.55
2021-11-12 10:20:11;-0.56
2021-11-12 10:30:11;-0.56
2021-11-12 10:40:11;-0.55
2021-11-12 10:50:10;-0.55
2021-11-12 11:00:10;-0.55
2021-11-12 11:10:10;-0.57
2021-11-12 11:20:11;-0.57
2021-11-12 11:30:10;-0.57
2021-11-12 11:40:10;-0.56
2021-11-12 11:50:10;-0.56
2021-11-12 12:00:10;-0.56
2021-11-12 12:10:12;-0.58
2021-11-12 12:20:11;-0.57
2021-11-12 12:30:10;-0.59
2021-11-12 12:40:11;-0.58
2021-11-12 12:50:10;-0.58
2021-11-12 13:00:10;-0.56
2021-11-12 13:10:10;-0.58
2021-11-12 13:20:10;-0.57
2021-11-12 13:30:12;-0.57
2021-11-12 13:40:11;-0.56
2021-11-12 13:50:10;-0.56
2021-11-12 14:00:10;-0.57
2021-11-12 14:10:11;-0.55
2021-11-12 14:20:10;-0.55
2021-11-12 14:30:11;-0.55
2021-11-12 14:40:11;-0.54
2021-11-12 14:50:11;-0.55
2021-11-12 15:00:12;-0.55
2021-11-12 15:10:10;-0.54
2021-11-12 15:20:11;-0.54
2021-11-12 15:30:10;-0.54
2021-11-12 15:40:12;-0.54
2021-11-12 15:50:10;-0.54
2021-11-12 16:00:10;-0.54
2021-11-12 16:10:11;-0.55
2021-11-12 16:20:10;-0.54
2021-11-12 16:30:10;-0.54
2021-11-12 16:40:11;-0.54
2021-11-12 16:50:10;-0.54
2021-11-12 17:00:10;-0.54
2021-11-12 17:10:10;-0.54
2021-11-12 17:20:10;-0.54
2021-11-12 17:30:10;-0.54
2021-11-12 17:40:10;-0.54
2021-11-12 17:50:10;-0.53
2021-11-12 18:00:11;-0.53
2021-11-12 18:10:10;-0.53
2021-11-12 18:20:10;-0.53
2021-11-12 18:30:11;-0.52
2021-11-12 18:40:12;-0.53
2021-11-12 18:50:11;-0.53
2021-11-12 19:00:10;-0.53
2021-11-12 19:10:10;-0.53
2021-11-12 19:20:10;-0.53
2021-11-12 19:30:10;-0.53
2021-11-12 19:40:10;-0.53
2021-11-12 19:50:10;-0.52
2021-11-12 20:00:11;-0.53
2021-11-12 20:10:11;-0.52
2021-11-12 20:20:11;-0.52
2021-11-12 20:30:11;-0.53
2021-11-12 20:40:11;-0.52
2021-11-12 20:50:10;-0.52
2021-11-12 21:00:10;-0.51
2021-11-12 21:10:10;-0.52
2021-11-12 21:20:10;-0.52
2021-11-12 21:30:10;-0.52
2021-11-12 21:40:10;-0.52
2021-11-12 21:50:10;-0.53
2021-11-12 22:00:11;-0.53
2021-11-12 22:10:10;-0.53
2021-11-12 22:20:10;-0.52
2021-11-12 22:30:12;-0.53
2021-11-12 22:40:12;-0.53
2021-11-12 22:50:10;-0.53
2021-11-12 23:00:10;-0.53
2021-11-12 23:10:10;-0.53
2021-11-12 23:20:10;-0.53
2021-11-12 23:30:10;-0.53
2021-11-12 23:40:10;-0.53
2021-11-12 23:50:11;-0.54
2021-11-13 00:00:10;-0.53
2021-11-13 00:10:10;-0.53
2021-11-13 00:20:10;-0.54
2021-11-13 09:15:33;-0.53
2021-11-13 09:20:11;-0.53
2021-11-13 09:30:12;-0.54
2021-11-13 09:40:10;-0.54
2021-11-13 09:50:11;-0.55
2021-11-13 10:00:10;-0.54
2021-11-13 10:10:10;-0.55
2021-11-13 10:20:12;-0.54
2021-11-13 10:30:11;-0.55
2021-11-13 10:40:10;-0.55
2021-11-13 10:50:10;-0.56
2021-11-13 11:00:11;-0.56
2021-11-13 11:10:10;-0.54
2021-11-13 11:20:10;-0.54
2021-11-13 11:30:10;-0.55
2021-11-13 11:40:11;-0.56
2021-11-13 11:50:10;-0.56
2021-11-13 12:00:11;-0.56
2021-11-13 12:10:11;-0.56
2021-11-13 12:20:10;-0.56
2021-11-13 12:30:10;-0.55
2021-11-14 09:09:41;-0.52
2021-11-14 09:10:10;-0.52
2021-11-14 09:20:10;-0.54
2021-11-14 09:30:10;-0.54
2021-11-14 09:40:11;-0.55
2021-11-14 09:50:10;-0.54
2021-11-14 10:00:10;-0.54
2021-11-14 10:10:12;-0.54
2021-11-14 10:20:10;-0.55
2021-11-14 10:30:10;-0.55
2021-11-14 10:40:11;-0.54
2021-11-14 10:50:12;-0.54
2021-11-14 11:00:10;-0.54
2021-11-14 11:10:10;-0.54
2021-11-14 11:20:11;-0.54
2021-11-14 11:30:10;-0.53
2021-11-14 11:40:11;-0.54
2021-11-14 11:50:10;-0.54
2021-11-14 12:00:12;-0.53
2021-11-14 12:10:10;-0.53
2021-11-14 12:20:11;-0.54
2021-11-14 12:30:11;-0.54
2021-11-14 12:40:11;-0.54
2021-11-14 12:50:11;-0.55
2021-11-14 13:00:12;-0.54
2021-11-14 13:10:10;-0.53
2021-11-14 13:20:12;-0.55
2021-11-14 13:30:10;-0.54
2021-11-14 13:40:11;-0.54
2021-11-14 13:50:10;-0.54
2021-11-14 14:00:11;-0.55
2021-11-14 14:10:11;-0.55
2021-11-14 14:20:10;-0.54
2021-11-14 14:30:10;-0.54
2021-11-14 14:40:10;-0.55
2021-11-14 14:50:10;-0.54
2021-11-14 15:00:11;-0.55
2021-11-14 15:10:11;-0.55
2021-11-14 15:20:10;-0.53
2021-11-14 15:30:11;-0.53
2021-11-14 15:40:11;-0.53
2021-11-14 15:50:10;-0.53
2021-11-14 16:00:11;-0.53
2021-11-14 16:10:10;-0.53
2021-11-14 16:20:12;-0.53
2021-11-14 16:30:10;-0.53
2021-11-14 16:40:10;-0.53
2021-11-14 16:50:11;-0.53
2021-11-14 17:00:10;-0.53
2021-11-14 17:10:11;-0.53
2021-11-14 17:20:11;-0.52
2021-11-14 17:30:10;-0.52
2021-11-15 09:50:57;-0.52
2021-11-15 10:00:11;-0.53
2021-11-15 10:10:10;-0.53
2021-11-15 10:20:10;-0.54
2021-11-15 10:30:10;-0.54
2021-11-15 10:40:10;-0.53
2021-11-15 10:50:10;-0.54
2021-11-15 11:00:11;-0.54
2021-11-15 11:10:10;-0.54
2021-11-15 11:20:11;-0.55
2021-11-15 11:30:10;-0.54
2021-11-15 11:40:10;-0.55
2021-11-15 11:50:10;-0.55
2021-11-15 12:00:10;-0.54
2021-11-15 12:10:11;-0.55
2021-11-15 12:20:12;-0.56
2021-11-15 12:30:10;-0.56
2021-11-15 12:40:10;-0.57
2021-11-15 12:50:10;-0.56
2021-11-15 13:00:11;-0.54
2021-11-15 13:10:10;-0.53
2021-11-15 13:20:11;-0.53
2021-11-15 13:30:11;-0.51
2021-11-15 13:40:12;-0.49
2021-11-15 13:50:10;-0.49
2021-11-15 14:00:10;-0.5
2021-11-15 14:10:10;-0.5
2021-11-15 14:20:11;-0.48
2021-11-15 14:30:10;-0.49
2021-11-15 14:40:10;-0.48
2021-11-15 14:50:10;-0.48
2021-11-15 15:00:10;-0.5
2021-11-15 15:10:12;-0.52
2021-11-15 15:20:10;-0.27
2021-11-15 15:30:11;-0.18
2021-11-15 15:40:10;-0.05
2021-11-15 15:50:10;-0.04
2021-11-15 16:00:10;-0.09
2021-11-15 16:10:10;-0.16
2021-11-15 16:20:14;-0.22
2021-11-15 16:30:10;-0.26
2021-11-15 16:40:10;-0.3
2021-11-15 16:50:13;-0.32
2021-11-15 17:00:10;-0.34
2021-11-15 17:10:11;-0.36
2021-11-15 17:20:11;-0.38
2021-11-15 17:30:11;-0.4
2021-11-15 17:40:11;-0.41
2021-11-15 17:50:10;-0.42
2021-11-15 18:00:10;-0.43
2021-11-15 18:10:10;-0.44
2021-11-15 18:20:10;-0.45
2021-11-15 18:30:11;-0.46
2021-11-15 18:40:10;-0.47
2021-11-15 18:50:10;-0.47
2021-11-15 19:00:10;-0.48
2021-11-15 19:10:10;-0.48
2021-11-15 19:20:10;-0.48
2021-11-15 19:30:10;-0.48
2021-11-15 19:40:10;-0.48
2021-11-15 19:50:10;-0.48
2021-11-15 20:00:10;-0.48
2021-11-15 20:10:10;-0.48
2021-11-15 20:20:11;-0.49
2021-11-15 20:30:10;-0.49
2021-11-15 20:40:11;-0.49
2021-11-15 20:50:10;-0.5
2021-11-16 08:59:29;-0.5
2021-11-16 09:00:10;-0.51
2021-11-16 09:10:12;-0.52
2021-11-16 09:20:11;-0.53
2021-11-16 09:30:10;-0.54
2021-11-16 09:40:10;-0.54
2021-11-16 09:50:11;-0.55
2021-11-16 10:00:10;-0.56
2021-11-16 10:10:10;-0.55
2021-11-16 10:20:10;-0.55
2021-11-16 10:30:10;-0.55
2021-11-16 10:40:11;-0.55
2021-11-16 10:50:10;-0.56
2021-11-16 11:00:11;-0.55
2021-11-16 11:10:10;-0.56
2021-11-16 11:20:10;-0.54
2021-11-16 11:30:10;-0.54
2021-11-16 11:40:10;-0.55
2021-11-16 11:50:11;-0.55
2021-11-16 12:00:11;-0.54
2021-11-16 12:10:10;-0.55
2021-11-16 12:20:10;-0.54
2021-11-16 12:30:11;-0.55
2021-11-16 12:40:10;-0.54
2021-11-16 12:50:12;-0.55
2021-11-16 13:00:11;-0.56
2021-11-16 13:10:10;-0.54
2021-11-16 13:20:12;-0.56
2021-11-16 13:30:12;-0.55
2021-11-16 13:40:10;-0.56
2021-11-16 13:50:10;-0.56
2021-11-16 14:00:11;-0.58
2021-11-16 14:10:10;-0.56
2021-11-16 14:20:10;-0.55
2021-11-16 14:30:12;-0.56
2021-11-16 14:40:11;-0.56
2021-11-16 14:50:10;-0.54
2021-11-16 15:00:10;-0.54
2021-11-16 15:10:10;-0.55
2021-11-16 15:20:11;-0.53
2021-11-16 15:30:10;-0.54
2021-11-16 15:40:11;-0.53
2021-11-16 15:50:11;-0.54
2021-11-16 16:00:11;-0.53
2021-11-16 16:10:10;-0.53
2021-11-16 16:20:10;-0.53
2021-11-16 16:30:10;-0.53
2021-11-16 16:40:11;-0.53
2021-11-16 16:50:10;-0.54
2021-11-16 17:00:11;-0.53
2021-11-16 17:10:10;-0.54
2021-11-16 17:20:10;-0.54
2021-11-16 17:30:11;-0.53
2021-11-16 17:40:10;-0.53
2021-11-16 17:50:10;-0.53
2021-11-16 18:00:10;-0.53
2021-11-16 18:10:10;-0.53
2021-11-16 18:20:10;-0.52
2021-11-16 18:30:11;-0.52
2021-11-16 18:40:10;-0.53
2021-11-16 18:50:10;-0.52
2021-11-16 19:00:10;-0.52
2021-11-16 19:10:12;-0.52
2021-11-16 19:20:10;-0.51
2021-11-16 19:30:10;-0.52
2021-11-16 19:40:10;-0.52
2021-11-16 19:50:12;-0.52
2021-11-16 20:00:10;-0.52
2021-11-16 20:10:10;-0.52
2021-11-16 20:20:11;-0.52
2021-11-16 20:30:10;-0.51
2021-11-16 20:40:10;-0.51
2021-11-16 20:50:10;-0.51
2021-11-16 21:00:10;-0.52
2021-11-16 21:10:10;-0.52
2021-11-16 21:20:10;-0.53
2021-11-16 21:30:10;-0.52
2021-11-16 21:40:11;-0.52
2021-11-16 21:50:11;-0.52
2021-11-16 22:00:10;-0.52
2021-11-16 22:10:10;-0.52
2021-11-16 22:20:11;-0.51
2021-11-16 22:30:10;-0.52
2021-11-16 22:40:11;-0.52
2021-11-16 22:50:10;-0.53
2021-11-16 23:00:10;-0.52
2021-11-16 23:10:11;-0.52
2021-11-16 23:20:10;-0.52
