LOCATION : ;Modesta Bridge, Brgy Fortune, Metro Manila
2015-08-18 18:30:14;27.61
2015-08-18 18:40:14;27.59
2015-08-18 18:50:14;27.56
2015-08-18 19:00:14;27.54
2015-08-18 19:10:14;27.53
2015-08-18 19:20:14;27.51
2015-08-18 19:30:14;27.5
2015-08-18 19:40:14;27.49
2015-08-18 19:50:14;27.48
2015-08-18 20:00:14;27.48
2015-08-18 20:10:14;27.47
2015-08-18 20:20:14;27.47
2015-08-18 20:30:14;27.46
2015-08-18 20:40:14;27.46
2015-08-18 20:50:14;27.46
2015-08-18 21:00:14;27.45
2015-08-18 21:10:16;27.44
2015-08-18 21:20:14;27.45
2015-08-18 21:30:14;27.44
2015-08-18 21:40:14;27.44
2015-08-18 21:50:14;27.44
2015-08-18 22:00:14;27.43
2015-08-18 22:10:14;27.43
2015-08-18 22:20:14;27.43
2015-08-18 22:30:14;27.43
2015-08-18 22:40:14;27.42
2015-08-18 22:50:14;27.42
2015-08-18 23:00:14;27.43
2015-08-18 23:10:14;27.42
2015-08-18 23:20:14;27.41
2015-08-19 00:00:14;27.4
2015-08-19 00:10:14;27.4
2015-08-19 00:20:14;27.4
2015-08-19 00:30:16;27.4
2015-08-19 00:40:16;27.4
2015-08-19 00:50:14;27.4
2015-08-19 01:00:14;27.4
2015-08-19 01:10:14;27.4
2015-08-19 01:20:14;27.39
2015-08-19 01:30:14;27.39
2015-08-19 01:40:14;27.39
2015-08-19 01:50:14;27.39
2015-08-19 02:00:14;27.39
2015-08-19 02:10:14;27.39
2015-08-19 02:20:14;27.39
2015-08-19 02:30:14;27.38
2015-08-19 02:40:14;27.39
2015-08-19 02:50:14;27.38
2015-08-19 03:00:14;27.39
2015-08-19 03:10:14;27.39
2015-08-19 03:20:14;27.39
2015-08-19 03:30:14;27.38
2015-08-19 03:40:14;27.39
2015-08-19 03:50:14;27.38
2015-08-19 04:00:14;27.38
2015-08-19 04:10:14;27.38
2015-08-19 04:20:14;27.38
2015-08-19 04:30:14;27.38
2015-08-19 04:40:14;27.38
2015-08-19 04:50:14;27.38
2015-08-19 05:00:14;27.38
2015-08-19 05:10:14;27.37
2015-08-19 05:20:14;27.37
2015-08-19 05:30:14;27.37
2015-08-19 05:40:14;27.38
2015-08-19 05:50:14;27.38
2015-08-19 06:00:14;27.37
2015-08-19 06:10:14;27.37
2015-08-19 06:20:14;27.38
2015-08-19 06:30:14;27.38
2015-08-19 06:40:14;27.37
2015-08-19 06:50:14;27.37
2015-08-19 07:00:14;27.36
2015-08-19 07:10:14;27.36
2015-08-19 07:20:14;27.35
2015-08-19 07:30:16;27.35
2015-08-19 07:40:14;27.35
2015-08-19 07:50:16;27.33
2015-08-19 08:00:14;27.35
2015-08-19 08:10:14;27.34
2015-08-19 08:20:16;27.34
2015-08-19 08:30:14;27.35
2015-08-19 08:40:14;27.34
2015-08-19 08:50:14;27.34
2015-08-19 09:00:14;27.34
2015-08-19 09:10:14;27.34
2015-08-19 09:20:16;27.34
2015-08-19 09:30:14;27.34
2015-08-19 09:40:14;27.34
2015-08-19 09:50:14;27.33
2015-08-19 10:00:14;27.33
2015-08-19 10:10:14;27.34
2015-08-19 10:20:14;27.33
2015-08-19 10:30:14;27.34
2015-08-19 10:40:14;27.33
2015-08-19 10:50:14;27.33
2015-08-19 11:00:14;27.33
2015-08-19 11:10:14;27.33
2015-08-19 11:20:14;27.33
2015-08-19 11:30:14;27.34
2015-08-19 11:40:14;27.34
2015-08-19 11:50:14;27.33
2015-08-19 12:00:14;27.35
2015-08-19 12:10:14;27.33
2015-08-19 12:20:16;27.34
2015-08-19 12:30:14;27.34
2015-08-19 12:40:14;27.34
2015-08-19 12:50:14;27.33
2015-08-19 13:00:14;27.33
2015-08-19 13:10:14;27.33
2015-08-19 13:20:14;27.33
2015-08-19 13:30:14;27.33
2015-08-19 13:40:14;27.34
2015-08-19 13:50:14;27.33
2015-08-19 14:00:14;27.32
2015-08-19 14:10:14;27.33
2015-08-19 14:20:14;27.34
2015-08-19 14:30:14;27.34
2015-08-19 14:40:14;27.35
2015-08-19 14:50:14;27.34
2015-08-19 15:00:14;27.36
2015-08-19 15:10:14;27.35
2015-08-19 15:20:14;27.37
2015-08-19 15:30:14;27.38
2015-08-19 15:40:14;27.42
2015-08-19 15:50:14;27.47
2015-08-19 16:00:14;27.53
2015-08-19 16:10:14;27.66
2015-08-19 16:20:14;28.65
2015-08-19 16:30:14;28.93
2015-08-19 16:40:16;28.9
2015-08-19 16:50:14;28.84
2015-08-19 17:00:14;28.71
2015-08-19 17:10:15;28.55
2015-08-19 17:20:14;28.44
2015-08-19 17:30:14;28.33
2015-08-19 17:40:15;28.23
2015-08-19 17:50:14;28.11
2015-08-19 18:00:14;28.07
2015-08-19 18:10:14;28.0
2015-08-19 18:20:14;27.93
2015-08-19 18:30:14;27.88
2015-08-19 18:40:14;27.86
2015-08-19 18:50:14;27.81
2015-08-19 19:00:14;27.78
2015-08-19 19:10:15;27.75
2015-08-19 19:20:14;27.73
2015-08-19 19:30:14;27.71
2015-08-19 19:40:14;27.69
2015-08-19 19:50:14;27.68
2015-08-19 20:00:14;27.66
2015-08-19 20:10:14;27.64
2015-08-19 20:20:14;27.63
2015-08-19 20:30:14;27.61
2015-08-19 20:40:14;27.61
2015-08-19 20:50:14;27.6
2015-08-19 21:00:14;27.59
2015-08-19 21:10:14;27.58
2015-08-19 21:20:14;27.57
2015-08-19 21:30:14;27.56
2015-08-19 21:40:14;27.56
2015-08-19 21:50:14;27.54
2015-08-19 22:00:14;27.55
2015-08-19 22:10:14;27.55
2015-08-19 22:20:16;27.54
2015-08-19 22:30:14;27.54
2015-08-19 22:40:15;27.53
2015-08-19 22:50:14;27.52
2015-08-19 23:00:14;27.52
2015-08-19 23:10:16;27.52
2015-08-19 23:20:14;27.52
2015-08-19 23:30:14;27.52
2015-08-19 23:40:14;27.52
2015-08-19 23:50:14;27.51
2015-08-20 00:00:14;27.51
2015-08-20 00:10:14;27.51
2015-08-20 00:20:14;27.5
2015-08-20 00:30:14;27.51
2015-08-20 00:40:14;27.49
2015-08-20 00:50:14;27.49
2015-08-20 01:00:14;27.49
2015-08-20 01:10:14;27.5
2015-08-20 01:20:14;27.49
2015-08-20 01:30:14;27.49
2015-08-20 01:40:14;27.49
2015-08-20 01:50:15;27.49
2015-08-20 02:00:14;27.49
2015-08-20 02:10:14;27.49
2015-08-20 02:20:14;27.48
2015-08-20 02:30:14;27.48
2015-08-20 02:40:15;27.48
2015-08-20 02:50:14;27.48
2015-08-20 03:00:14;27.48
2015-08-20 03:10:14;27.47
2015-08-20 03:20:14;27.47
2015-08-20 03:30:14;27.47
2015-08-20 03:40:14;27.47
2015-08-20 03:50:15;27.47
2015-08-20 04:00:14;27.47
2015-08-20 04:10:14;27.47
2015-08-20 04:20:14;27.46
2015-08-20 04:30:14;27.47
2015-08-20 04:40:14;27.46
2015-08-20 04:50:14;27.46
2015-08-20 05:00:14;27.46
2015-08-20 05:10:14;27.46
2015-08-20 05:20:14;27.46
2015-08-20 05:30:14;27.46
2015-08-20 05:40:14;27.45
2015-08-20 05:50:14;27.46
2015-08-20 06:00:14;27.46
2015-08-20 06:10:14;27.45
2015-08-20 06:20:14;27.46
2015-08-20 06:30:14;27.45
2015-08-20 06:40:14;27.46
2015-08-20 06:50:14;27.45
2015-08-20 07:00:14;27.44
2015-08-20 07:10:14;27.45
2015-08-20 07:20:15;27.45
2015-08-20 07:30:14;27.44
2015-08-20 07:40:14;27.44
2015-08-20 07:50:14;27.44
2015-08-20 08:00:14;27.43
2015-08-20 08:10:14;27.43
2015-08-20 08:20:14;27.42
2015-08-20 08:30:14;27.43
2015-08-20 08:40:14;27.43
2015-08-20 08:50:14;27.44
2015-08-20 09:00:14;27.44
2015-08-20 09:10:14;27.43
2015-08-20 09:20:14;27.43
2015-08-20 09:30:14;27.43
2015-08-20 09:40:15;27.44
2015-08-20 09:50:14;27.43
2015-08-20 10:00:14;27.43
2015-08-20 10:10:14;27.44
2015-08-20 10:20:14;27.44
2015-08-20 10:30:14;27.43
2015-08-20 10:40:14;27.43
2015-08-20 10:50:14;27.44
2015-08-20 11:00:14;27.43
2015-08-20 11:10:14;27.42
2015-08-20 11:20:14;27.44
2015-08-20 11:30:15;27.45
2015-08-20 11:40:14;27.45
2015-08-20 11:50:14;27.44
2015-08-20 12:00:14;27.43
2015-08-20 12:10:14;27.42
2015-08-20 12:20:14;27.43
2015-08-20 12:30:14;27.44
2015-08-20 12:40:14;27.44
2015-08-20 12:50:14;27.45
2015-08-20 13:00:14;27.44
2015-08-20 13:10:15;27.44
2015-08-20 13:20:14;27.45
2015-08-20 13:30:14;27.45
2015-08-20 13:40:14;27.45
2015-08-20 13:50:14;27.44
2015-08-20 14:00:14;27.44
2015-08-20 14:10:14;27.44
2015-08-20 14:20:14;27.43
2015-08-20 14:30:14;27.43
2015-08-20 14:40:14;27.42
2015-08-20 14:50:14;27.44
2015-08-20 15:00:14;27.43
2015-08-20 15:10:14;27.43
2015-08-20 15:20:14;27.44
2015-08-20 15:30:14;27.43
2015-08-20 15:40:14;27.43
2015-08-20 15:50:16;27.44
2015-08-20 16:00:14;27.44
2015-08-20 16:10:16;27.45
2015-08-20 16:20:14;27.45
2015-08-20 16:30:14;27.45
2015-08-20 16:40:14;27.44
2015-08-20 16:50:14;27.45
2015-08-20 17:00:14;27.45
2015-08-20 17:10:14;27.45
2015-08-20 17:30:14;27.44
2015-08-20 17:40:14;27.46
2015-08-20 17:50:14;27.55
2015-08-20 18:00:14;27.56
2015-08-20 18:10:14;27.55
2015-08-20 18:20:14;27.54
2015-08-20 18:30:14;27.52
2015-08-20 18:40:14;27.51
2015-08-20 18:50:15;27.51
2015-08-20 19:00:14;27.5
2015-08-20 19:10:15;27.5
2015-08-20 19:20:14;27.5
2015-08-20 19:30:14;27.53
2015-08-20 19:40:14;27.61
2015-08-20 19:50:14;27.69
2015-08-20 20:00:14;27.78
2015-08-20 20:10:14;27.79
2015-08-20 20:20:14;27.77
2015-08-20 20:30:14;27.76
2015-08-20 20:40:14;27.76
2015-08-20 20:50:14;27.75
2015-08-20 21:00:14;27.73
2015-08-20 21:10:15;27.72
2015-08-20 21:20:14;27.7
2015-08-20 21:30:14;27.68
2015-08-20 21:40:14;27.65
2015-08-20 21:50:14;27.64
2015-08-20 22:00:14;27.63
2015-08-20 22:10:14;27.61
2015-08-20 22:20:14;27.6
2015-08-20 22:30:16;27.59
2015-08-20 22:40:15;27.57
2015-08-20 22:50:14;27.56
2015-08-20 23:00:14;27.56
2015-08-20 23:10:14;27.55
2015-08-20 23:20:15;27.54
2015-08-20 23:30:14;27.53
2015-08-20 23:40:14;27.52
2015-08-20 23:50:16;27.52
2015-08-21 00:00:14;27.52
2015-08-21 00:10:14;27.51
2015-08-21 00:20:16;27.5
2015-08-21 00:30:14;27.5
2015-08-21 00:40:14;27.51
2015-08-21 00:50:14;27.5
2015-08-21 01:00:14;27.5
2015-08-21 01:10:14;27.48
2015-08-21 01:20:14;27.48
2015-08-21 01:30:14;27.49
2015-08-21 01:40:14;27.49
2015-08-21 01:50:14;27.49
2015-08-21 02:00:14;27.49
2015-08-21 02:10:14;27.48
2015-08-21 02:20:14;27.48
2015-08-21 02:30:14;27.48
2015-08-21 02:40:14;27.48
2015-08-21 02:50:14;27.48
2015-08-21 03:00:14;27.47
2015-08-21 03:10:14;27.48
2015-08-21 03:20:14;27.49
2015-08-21 03:30:14;27.51
2015-08-21 03:40:15;27.53
2015-08-21 03:50:14;27.54
2015-08-21 04:00:14;27.56
2015-08-21 04:10:14;27.55
2015-08-21 04:20:15;27.55
2015-08-21 04:30:15;27.55
2015-08-21 04:40:14;27.54
2015-08-21 04:50:14;27.54
2015-08-21 05:00:14;27.54
2015-08-21 05:10:15;27.54
2015-08-21 05:20:14;27.54
2015-08-21 05:30:14;27.53
2015-08-21 05:40:14;27.52
2015-08-21 05:50:14;27.52
2015-08-21 06:00:14;27.51
2015-08-21 06:10:14;27.51
2015-08-21 06:20:15;27.5
2015-08-21 06:30:15;27.5
2015-08-21 06:40:14;27.5
2015-08-21 06:50:15;27.49
2015-08-21 07:00:14;27.49
2015-08-21 07:10:14;27.49
2015-08-21 07:20:14;27.48
2015-08-21 07:30:14;27.49
2015-08-21 07:40:18;27.48
2015-08-21 07:50:14;27.48
2015-08-21 08:00:14;27.49
2015-08-21 08:10:14;27.48
2015-08-21 08:20:14;27.47
2015-08-21 08:30:14;27.47
2015-08-21 08:40:14;27.47
2015-08-21 08:50:14;27.47
2015-08-21 09:00:14;27.47
2015-08-21 09:10:14;27.46
2015-08-21 09:20:14;27.46
2015-08-21 09:30:14;27.45
2015-08-21 09:40:14;27.46
2015-08-21 09:50:14;27.47
2015-08-21 10:00:14;27.48
2015-08-21 10:10:14;27.48
2015-08-21 10:20:16;27.48
2015-08-21 10:30:14;27.48
2015-08-21 10:40:14;27.48
2015-08-21 10:50:14;27.48
2015-08-21 11:00:14;27.47
2015-08-21 11:10:14;27.46
2015-08-21 11:20:14;27.46
2015-08-21 11:30:14;27.45
2015-08-21 11:40:14;27.46
2015-08-21 11:50:14;27.45
2015-08-21 12:00:14;27.45
2015-08-21 12:10:14;27.45
2015-08-21 12:20:14;27.45
2015-08-21 12:30:14;27.46
2015-08-21 12:40:15;27.46
2015-08-21 12:50:14;27.46
2015-08-21 13:00:14;27.46
2015-08-21 13:10:14;27.46
2015-08-21 13:20:14;27.41
2015-08-21 13:30:14;27.56
2015-08-21 13:40:14;27.57
2015-08-21 13:50:14;27.56
2015-08-21 14:00:14;27.54
2015-08-21 14:10:15;27.53
2015-08-21 14:20:14;27.51
2015-08-21 14:30:14;27.52
2015-08-21 14:40:14;27.52
2015-08-21 14:50:14;27.53
2015-08-21 15:00:14;27.55
2015-08-21 15:10:14;27.6
2015-08-21 15:20:14;27.63
2015-08-21 15:30:14;27.66
2015-08-21 15:40:14;27.71
2015-08-21 15:50:14;27.73
2015-08-21 16:00:14;27.72
2015-08-21 16:10:14;27.7
2015-08-21 16:20:14;27.68
2015-08-21 16:30:14;27.69
2015-08-21 16:40:15;27.69
2015-08-21 16:50:14;27.71
2015-08-21 17:00:14;27.72
2015-08-21 17:10:14;27.72
2015-08-21 17:20:14;27.71
2015-08-21 17:30:14;27.7
2015-08-21 17:40:14;27.68
2015-08-21 17:50:14;27.68
2015-08-21 18:00:14;27.68
2015-08-21 18:10:14;27.66
2015-08-21 18:20:14;27.65
2015-08-21 18:30:15;27.64
2015-08-21 18:40:14;27.63
2015-08-21 18:50:14;27.62
2015-08-21 19:00:14;27.6
2015-08-21 19:10:14;27.6
2015-08-21 19:20:14;27.59
2015-08-21 19:30:14;27.58
2015-08-21 19:40:14;27.57
2015-08-21 19:50:14;27.58
2015-08-21 20:00:14;27.57
2015-08-21 20:10:14;27.57
2015-08-21 20:20:14;27.56
2015-08-21 20:30:16;27.56
2015-08-21 20:40:14;27.54
2015-08-21 20:50:16;27.54
2015-08-21 21:00:14;27.53
2015-08-21 21:10:14;27.54
2015-08-21 21:20:14;27.54
2015-08-21 21:30:15;27.53
2015-08-21 21:40:14;27.54
2015-08-21 21:50:14;27.53
2015-08-21 22:00:14;27.53
2015-08-21 22:10:14;27.52
2015-08-21 22:20:14;27.52
2015-08-21 22:30:15;27.51
2015-08-21 22:40:14;27.53
2015-08-21 22:50:14;27.54
2015-08-21 23:00:14;27.53
2015-08-21 23:10:14;27.53
2015-08-21 23:20:14;27.52
2015-08-21 23:30:14;27.52
2015-08-21 23:40:14;27.52
2015-08-21 23:50:14;27.51
2015-08-22 00:00:14;27.52
2015-08-22 00:10:14;27.52
2015-08-22 00:20:16;27.53
2015-08-22 00:30:14;27.52
2015-08-22 00:40:14;27.52
2015-08-22 00:50:14;27.53
2015-08-22 01:00:14;27.53
2015-08-22 01:10:14;27.53
2015-08-22 01:20:14;27.52
2015-08-22 01:30:14;27.52
2015-08-22 01:40:14;27.51
2015-08-22 01:50:14;27.51
2015-08-22 02:00:14;27.51
2015-08-22 02:10:14;27.51
2015-08-22 02:20:14;27.5
2015-08-22 02:30:14;27.5
2015-08-22 02:40:14;27.5
2015-08-22 02:50:14;27.5
2015-08-22 03:00:14;27.5
2015-08-22 03:10:14;27.5
2015-08-22 03:20:16;27.5
2015-08-22 03:30:14;27.49
2015-08-22 03:40:14;27.49
2015-08-22 03:50:14;27.49
2015-08-22 04:00:14;27.49
2015-08-22 04:10:14;27.5
2015-08-22 04:20:14;27.51
2015-08-22 04:30:14;27.49
2015-08-22 04:40:14;27.52
2015-08-22 04:50:16;27.57
2015-08-22 05:00:14;27.58
2015-08-22 05:10:14;27.57
2015-08-22 05:20:14;27.55
2015-08-22 05:30:14;27.53
2015-08-22 05:40:14;27.53
2015-08-22 05:50:14;27.52
2015-08-22 06:00:14;27.52
2015-08-22 06:10:14;27.52
2015-08-22 06:20:14;27.52
2015-08-22 06:30:15;27.53
2015-08-22 06:40:14;27.63
2015-08-22 06:50:14;27.7
2015-08-22 07:00:14;27.71
2015-08-22 07:10:14;27.71
2015-08-22 07:20:14;27.7
2015-08-22 07:30:14;27.68
2015-08-22 07:40:14;27.67
2015-08-22 07:50:14;27.71
2015-08-22 08:00:14;27.89
2015-08-22 08:10:14;28.0
2015-08-22 08:20:17;28.02
2015-08-22 08:30:14;28.01
2015-08-22 08:40:14;27.97
2015-08-22 08:50:14;27.92
2015-08-22 09:00:14;27.88
2015-08-22 09:10:14;27.84
2015-08-22 09:20:14;27.81
2015-08-22 09:30:14;27.78
2015-08-22 09:40:14;27.75
2015-08-22 09:50:14;27.74
2015-08-22 10:00:14;27.73
2015-08-22 10:10:14;27.7
2015-08-22 12:20:14;27.59
2015-08-22 20:00:14;27.61
2015-08-22 23:50:14;27.56
2015-08-23 00:00:14;27.55
2015-08-23 00:10:14;27.55
2015-08-23 00:20:14;27.55
2015-08-23 00:30:14;27.54
2015-08-23 00:40:14;27.55
2015-08-23 00:50:14;27.54
2015-08-23 01:00:14;27.55
2015-08-23 01:10:14;27.54
2015-08-23 01:20:14;27.54
2015-08-23 01:30:14;27.54
2015-08-23 01:40:14;27.54
2015-08-23 01:50:14;27.54
2015-08-23 02:00:14;27.54
2015-08-23 02:10:14;27.54
2015-08-23 02:20:14;27.54
2015-08-23 02:30:14;27.54
2015-08-23 02:40:14;27.54
2015-08-23 02:50:14;27.54
2015-08-23 03:00:14;27.54
2015-08-23 03:10:14;27.53
2015-08-23 03:20:14;27.53
2015-08-23 03:30:14;27.54
2015-08-23 03:40:14;27.53
2015-08-23 03:50:14;27.53
2015-08-23 04:00:14;27.54
2015-08-23 04:10:15;27.53
2015-08-23 04:20:14;27.54
2015-08-23 04:30:14;27.54
2015-08-23 04:40:14;27.53
2015-08-23 04:50:14;27.53
2015-08-23 05:00:14;27.52
2015-08-23 05:10:14;27.53
2015-08-23 05:20:14;27.53
2015-08-23 05:30:14;27.52
2015-08-23 05:40:14;27.52
2015-08-23 05:50:14;27.52
2015-08-23 06:00:14;27.52
2015-08-23 06:10:16;27.52
2015-08-23 06:20:14;27.52
2015-08-23 06:30:14;27.52
2015-08-23 06:40:14;27.52
2015-08-23 06:50:16;27.51
2015-08-23 07:00:14;27.51
2015-08-23 07:10:16;27.51
2015-08-23 07:20:16;27.51
2015-08-23 07:30:14;27.51
2015-08-23 07:40:14;27.5
2015-08-23 07:50:14;27.49
2015-08-23 08:00:14;27.5
2015-08-23 08:10:14;27.5
2015-08-23 08:20:14;27.5
2015-08-23 08:30:14;27.5
2015-08-23 08:40:16;27.5
2015-08-23 08:50:14;27.5
2015-08-23 09:00:14;27.49
2015-08-23 09:10:15;27.49
2015-08-23 09:20:14;27.5
2015-08-23 09:30:14;27.49
2015-08-23 09:40:14;27.49
2015-08-23 09:50:14;27.49
2015-08-23 10:00:14;27.49
2015-08-23 10:10:15;27.48
2015-08-23 10:20:14;27.47
2015-08-23 10:30:16;27.48
2015-08-23 10:40:14;27.48
2015-08-23 10:50:14;27.48
2015-08-23 11:00:14;27.48
2015-08-23 11:10:14;27.48
2015-08-23 11:20:14;27.47
2015-08-23 11:30:16;27.48
2015-08-23 11:40:14;27.47
2015-08-23 11:50:14;27.47
2015-08-23 12:00:14;27.47
2015-08-23 12:10:14;27.47
2015-08-23 12:20:14;27.47
2015-08-23 12:30:14;27.47
2015-08-23 12:40:15;27.47
2015-08-23 12:50:14;27.47
2015-08-23 13:00:14;27.47
2015-08-23 13:10:14;27.47
2015-08-23 13:20:14;27.47
2015-08-23 13:30:14;27.47
2015-08-23 13:40:14;27.47
2015-08-23 13:50:14;27.47
2015-08-23 14:00:14;27.47
2015-08-23 14:10:14;27.47
2015-08-23 14:20:14;27.47
2015-08-23 14:30:14;27.47
2015-08-23 14:40:14;27.48
2015-08-23 14:50:14;27.48
2015-08-23 15:00:14;27.48
2015-08-23 15:10:16;27.48
2015-08-23 15:20:15;27.48
2015-08-23 15:30:14;27.48
2015-08-23 15:40:14;27.48
2015-08-23 15:50:14;27.48
2015-08-23 16:00:14;27.48
2015-08-23 16:10:14;27.48
2015-08-23 16:20:16;27.48
2015-08-23 16:30:14;27.48
2015-08-23 16:40:14;27.48
2015-08-23 16:50:14;27.48
2015-08-23 17:00:14;27.48
2015-08-23 17:10:14;27.47
2015-08-23 17:20:14;27.48
2015-08-23 17:30:14;27.48
2015-08-23 17:40:14;27.48
2015-08-23 17:50:14;27.47
2015-08-23 18:00:14;27.48
2015-08-23 18:10:14;27.47
2015-08-23 18:20:14;27.47
2015-08-23 18:30:14;27.48
2015-08-23 18:40:14;27.48
2015-08-23 18:50:14;27.48
2015-08-23 19:00:14;27.48
2015-08-23 19:10:14;27.48
2015-08-23 19:20:17;27.48
2015-08-23 19:30:14;27.48
2015-08-23 19:40:14;27.48
2015-08-23 19:50:14;27.48
2015-08-23 20:00:14;27.48
2015-08-23 20:10:14;27.48
2015-08-23 20:20:14;27.48
2015-08-23 20:30:14;27.48
2015-08-23 20:40:14;27.48
2015-08-23 20:50:14;27.48
2015-08-23 21:00:14;27.48
2015-08-23 21:10:16;27.48
2015-08-23 21:20:14;27.48
2015-08-23 21:30:14;27.47
2015-08-23 21:40:14;27.48
2015-08-23 21:50:14;27.48
2015-08-23 22:00:14;27.48
2015-08-23 22:10:14;27.48
2015-08-23 22:20:14;27.48
2015-08-23 22:30:14;27.48
2015-08-23 22:40:14;27.48
2015-08-23 22:50:14;27.48
2015-08-23 23:00:14;27.48
2015-08-23 23:10:14;27.48
2015-08-23 23:20:15;27.48
2015-08-23 23:30:14;27.47
2015-08-23 23:40:14;27.48
2015-08-23 23:50:14;27.47
2015-08-24 00:00:14;27.47
2015-08-24 00:10:15;27.47
2015-08-24 00:20:14;27.48
2015-08-24 00:30:16;27.48
2015-08-24 00:40:16;27.48
2015-08-24 00:50:14;27.48
2015-08-24 01:00:14;27.48
2015-08-24 01:10:14;27.49
2015-08-24 01:20:14;27.49
2015-08-24 01:30:14;27.49
2015-08-24 01:40:14;27.48
2015-08-24 01:50:14;27.5
2015-08-24 02:00:14;27.56
2015-08-24 02:10:14;27.57
2015-08-24 02:20:16;27.57
2015-08-24 02:30:14;27.57
2015-08-24 02:40:14;27.54
2015-08-24 02:50:14;27.52
2015-08-24 03:10:14;27.51
2015-08-24 03:20:14;27.51
2015-08-24 03:30:14;27.49
2015-08-24 03:40:14;27.49
2015-08-24 03:50:14;27.48
2015-08-24 04:00:14;27.49
2015-08-24 04:10:16;27.48
2015-08-24 04:20:14;27.48
2015-08-24 04:30:14;27.48
2015-08-24 04:40:14;27.47
2015-08-24 04:50:14;27.47
2015-08-24 07:00:14;27.48
2015-08-24 09:40:14;27.52
2015-08-24 09:50:14;27.52
2015-08-24 10:00:14;27.51
2015-08-24 10:10:14;27.51
2015-08-24 10:20:14;27.51
2015-08-24 10:30:14;27.51
2015-08-24 10:40:14;27.51
2015-08-24 10:50:15;27.52
2015-08-24 11:00:14;27.53
2015-08-24 11:10:14;27.64
2015-08-24 11:20:14;27.71
2015-08-24 11:30:14;27.73
2015-08-24 11:40:14;27.74
2015-08-24 11:50:14;27.72
2015-08-24 12:00:14;27.73
2015-08-24 12:10:14;27.7
2015-08-24 12:20:15;27.67
2015-08-24 12:30:14;27.65
2015-08-24 12:40:16;27.64
2015-08-24 12:50:15;27.62
2015-08-24 13:00:14;27.6
2015-08-24 13:10:14;27.59
2015-08-24 13:20:15;27.57
2015-08-24 13:30:15;27.55
2015-08-24 13:40:17;27.55
2015-08-24 13:50:14;27.54
2015-08-24 14:00:14;27.54
2015-08-24 14:10:14;27.54
2015-08-24 14:20:14;27.54
2015-08-24 14:30:14;27.53
2015-08-24 14:40:16;27.52
2015-08-24 14:50:14;27.52
2015-08-24 15:00:14;27.51
2015-08-24 15:10:14;27.51
2015-08-24 15:20:14;27.51
2015-08-24 15:30:14;27.5
2015-08-24 15:40:14;27.5
2015-08-24 15:50:14;27.5
2015-08-24 16:00:14;27.5
2015-08-24 16:10:14;27.49
2015-08-24 16:20:14;27.49
2015-08-24 16:30:14;27.48
2015-08-24 16:40:14;27.49
2015-08-24 16:50:15;27.49
2015-08-24 17:00:14;27.5
2015-08-24 17:10:14;27.49
2015-08-24 17:20:14;27.5
2015-08-24 17:30:14;27.49
2015-08-24 17:40:14;27.49
2015-08-24 17:50:16;27.49
2015-08-24 18:00:14;27.48
2015-08-24 18:10:14;27.49
2015-08-24 18:20:14;27.49
2015-08-24 18:30:14;27.48
2015-08-24 18:40:14;27.48
2015-08-24 18:50:14;27.48
2015-08-24 19:00:14;27.48
2015-08-24 19:10:14;27.48
2015-08-24 19:20:14;27.48
2015-08-24 19:30:14;27.48
2015-08-24 19:40:14;27.48
2015-08-24 19:50:14;27.47
2015-08-24 20:00:14;27.48
2015-08-24 20:10:14;27.48
2015-08-24 20:20:14;27.48
2015-08-24 20:30:14;27.48
2015-08-24 20:40:14;27.48
2015-08-24 20:50:14;27.48
2015-08-24 21:00:14;27.47
2015-08-24 21:10:14;27.47
2015-08-24 21:20:14;27.46
2015-08-24 21:30:14;27.5
2015-08-24 21:40:14;27.5
2015-08-24 21:50:14;27.49
2015-08-24 22:00:14;27.49
2015-08-24 22:10:17;27.48
2015-08-24 22:20:14;27.48
2015-08-24 22:30:14;27.48
2015-08-24 22:40:14;27.47
2015-08-24 22:50:14;27.48
2015-08-24 23:00:14;27.48
2015-08-24 23:10:14;27.48
2015-08-24 23:20:14;27.48
2015-08-24 23:30:17;27.47
2015-08-24 23:40:14;27.48
2015-08-24 23:50:14;27.47
2015-08-25 00:00:14;27.47
2015-08-25 00:10:14;27.48
2015-08-25 00:20:14;27.48
2015-08-25 00:30:14;27.49
2015-08-25 00:40:14;27.48
2015-08-25 00:50:14;27.48
2015-08-25 01:00:14;27.47
2015-08-25 01:10:14;27.48
2015-08-25 01:20:14;27.47
2015-08-25 01:30:14;27.48
2015-08-25 01:40:16;27.47
2015-08-25 01:50:16;27.47
2015-08-25 02:00:14;27.46
2015-08-25 02:10:14;27.47
2015-08-25 02:20:14;27.47
2015-08-25 02:30:14;27.46
2015-08-25 02:40:15;27.46
2015-08-25 02:50:14;27.46
2015-08-25 03:00:14;27.46
2015-08-25 03:10:16;27.46
2015-08-25 03:20:14;27.46
2015-08-25 03:30:16;27.46
2015-08-25 03:40:16;27.46
2015-08-25 03:50:14;27.46
2015-08-25 04:00:14;27.46
2015-08-25 04:10:14;27.45
2015-08-25 04:20:14;27.46
2015-08-25 04:30:14;27.46
2015-08-25 04:40:14;27.46
2015-08-25 04:50:14;27.46
2015-08-25 05:00:14;27.46
2015-08-25 05:10:14;27.46
2015-08-25 05:20:14;27.45
2015-08-25 05:30:16;27.46
2015-08-25 05:40:14;27.46
